timestamp,emotion,reason
2025-07-13 11:45:37,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:37,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:38,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:38,No_Detection,No hand found in webcam frame
2025-07-13 11:45:39,No_Detection,No hand found in webcam frame
2025-07-13 11:45:39,No_Detection,No hand found in webcam frame
2025-07-13 11:45:40,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:40,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:41,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:41,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:42,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:42,No_Detection,No hand found in webcam frame
2025-07-13 11:45:43,No_Detection,No hand found in webcam frame
2025-07-13 11:45:43,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:44,No_Detection,No hand found in webcam frame
2025-07-13 11:45:45,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:45,No_Detection,No hand found in webcam frame
2025-07-13 11:45:46,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:46,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:47,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:47,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:48,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:48,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:49,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:49,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:50,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:50,No_Detection,Sign detected: Prediction Error (webcam)
2025-07-13 11:45:51,No_Detection,Sign detected: Prediction Error (webcam)
